review_id,booking_id,review_date,rating_score,sentiment_label,complaint_category,review_source,created_at
RV000291,BK100565,2025-06-14,4.7,Positive,,Post-stay survey,2025-06-14 12:00:00
RV000292,BK100566,2025-06-09,4.7,Positive,,Traveloka,2025-06-09 12:00:00
RV000293,BK100567,2025-06-10,4.9,Positive,,Agoda,2025-06-10 12:00:00
RV000294,BK100569,2025-06-09,4.4,Neutral,Room view expectation,Booking.com,2025-06-09 12:00:00
RV000295,BK100571,2025-06-12,4.8,Positive,,Post-stay survey,2025-06-12 12:00:00
RV000296,BK100573,2025-06-18,4.0,Neutral,,Booking.com,2025-06-18 12:00:00
RV000297,BK100574,2025-06-15,4.1,Neutral,,Booking.com,2025-06-15 12:00:00
RV000298,BK100577,2025-06-12,4.7,Positive,,Traveloka,2025-06-12 12:00:00
RV000299,BK100578,2025-06-11,4.4,Neutral,Room view expectation,Agoda,2025-06-11 12:00:00
RV000300,BK100579,2025-06-16,4.3,Neutral,,Agoda,2025-06-16 12:00:00
RV000301,BK100583,2025-06-11,4.2,Neutral,Breakfast queue,Post-stay survey,2025-06-11 12:00:00
RV000302,BK100584,2025-06-09,4.4,Neutral,,Agoda,2025-06-09 12:00:00
RV000303,BK100585,2025-06-11,4.5,Positive,,Traveloka,2025-06-11 12:00:00
RV000304,BK100586,2025-06-11,4.6,Positive,,Post-stay survey,2025-06-11 12:00:00
RV000305,BK100588,2025-06-16,5.0,Positive,,Post-stay survey,2025-06-16 12:00:00
RV000306,BK100590,2025-06-11,4.0,Neutral,Breakfast queue,Traveloka,2025-06-11 12:00:00
RV000307,BK100592,2025-06-15,4.6,Positive,,Traveloka,2025-06-15 12:00:00
RV000308,BK100593,2025-06-14,4.5,Positive,,Post-stay survey,2025-06-14 12:00:00
RV000309,BK100595,2025-06-14,4.8,Positive,,Post-stay survey,2025-06-14 12:00:00
RV000310,BK100598,2025-06-10,4.5,Positive,,Booking.com,2025-06-10 12:00:00
RV000311,BK100599,2025-06-12,4.3,Neutral,,Post-stay survey,2025-06-12 12:00:00
RV000312,BK100601,2025-06-16,4.3,Neutral,Room view expectation,Agoda,2025-06-16 12:00:00
RV000313,BK100603,2025-06-16,4.2,Neutral,Elevator wait,Agoda,2025-06-16 12:00:00
RV000314,BK100604,2025-06-16,4.8,Positive,,Agoda,2025-06-16 12:00:00
RV000315,BK100606,2025-06-14,4.4,Neutral,Elevator wait,Traveloka,2025-06-14 12:00:00
RV000316,BK100609,2025-06-10,4.4,Neutral,,Traveloka,2025-06-10 12:00:00
RV000317,BK100614,2025-06-11,5.0,Positive,,Post-stay survey,2025-06-11 12:00:00
RV000318,BK100617,2025-06-11,4.2,Neutral,Elevator wait,Post-stay survey,2025-06-11 12:00:00
RV000319,BK100619,2025-06-17,4.7,Positive,,Post-stay survey,2025-06-17 12:00:00
RV000320,BK100620,2025-06-13,4.1,Neutral,Room view expectation,Traveloka,2025-06-13 12:00:00
RV000321,BK100621,2025-06-12,4.4,Neutral,Elevator wait,Booking.com,2025-06-12 12:00:00
RV000322,BK100622,2025-06-12,4.7,Positive,,Other OTA,2025-06-12 12:00:00
RV000323,BK100624,2025-06-16,4.5,Positive,,Post-stay survey,2025-06-16 12:00:00
RV000324,BK100626,2025-06-16,4.7,Positive,,Post-stay survey,2025-06-16 12:00:00
RV000325,BK100628,2025-06-10,4.4,Neutral,Elevator wait,Post-stay survey,2025-06-10 12:00:00
RV000326,BK100629,2025-06-13,4.9,Positive,,Traveloka,2025-06-13 12:00:00
RV000327,BK100631,2025-06-14,4.7,Positive,,Agoda,2025-06-14 12:00:00
RV000328,BK100632,2025-06-16,4.2,Neutral,Breakfast queue,Booking.com,2025-06-16 12:00:00
RV000329,BK100633,2025-06-13,4.3,Neutral,,Post-stay survey,2025-06-13 12:00:00
RV000330,BK100635,2025-06-13,3.6,Negative,Room cleaning delay,Other OTA,2025-06-13 12:00:00
RV000331,BK100641,2025-06-16,4.9,Positive,,Traveloka,2025-06-16 12:00:00
RV000332,BK100643,2025-06-14,4.6,Positive,,Agoda,2025-06-14 12:00:00
RV000333,BK100644,2025-06-18,4.1,Neutral,,Agoda,2025-06-18 12:00:00
RV000334,BK100646,2025-06-11,4.3,Neutral,Elevator wait,Booking.com,2025-06-11 12:00:00
RV000335,BK100647,2025-06-17,4.6,Positive,,Post-stay survey,2025-06-17 12:00:00
RV000336,BK100649,2025-06-13,5.0,Positive,,Booking.com,2025-06-13 12:00:00
RV000337,BK100651,2025-06-12,4.2,Neutral,Room view expectation,Traveloka,2025-06-12 12:00:00
RV000338,BK100652,2025-06-15,4.4,Neutral,,Booking.com,2025-06-15 12:00:00
RV000339,BK100656,2025-06-15,4.6,Positive,,Other OTA,2025-06-15 12:00:00
RV000340,BK100658,2025-06-14,5.0,Positive,,Agoda,2025-06-14 12:00:00
RV000341,BK100659,2025-06-12,4.3,Neutral,,Post-stay survey,2025-06-12 12:00:00
RV000342,BK100662,2025-06-13,4.6,Positive,,Booking.com,2025-06-13 12:00:00
RV000343,BK100665,2025-06-13,4.8,Positive,,Agoda,2025-06-13 12:00:00
RV000344,BK100666,2025-06-11,4.9,Positive,,Agoda,2025-06-11 12:00:00
RV000345,BK100668,2025-06-10,4.5,Positive,,Post-stay survey,2025-06-10 12:00:00
RV000346,BK100669,2025-06-12,4.6,Positive,,Booking.com,2025-06-12 12:00:00
RV000347,BK100671,2025-06-14,4.6,Positive,,Agoda,2025-06-14 12:00:00
RV000348,BK100672,2025-06-14,4.4,Neutral,Breakfast queue,Booking.com,2025-06-14 12:00:00
RV000349,BK100673,2025-06-13,4.3,Neutral,,Agoda,2025-06-13 12:00:00
RV000350,BK100674,2025-06-19,4.9,Positive,,Agoda,2025-06-19 12:00:00
RV000351,BK100676,2025-06-16,5.0,Positive,,Post-stay survey,2025-06-16 12:00:00
RV000352,BK100679,2025-06-16,4.4,Neutral,,Booking.com,2025-06-16 12:00:00
RV000353,BK100680,2025-06-17,4.3,Neutral,,Post-stay survey,2025-06-17 12:00:00
RV000354,BK100682,2025-06-18,4.3,Neutral,,Agoda,2025-06-18 12:00:00
RV000355,BK100684,2025-06-18,4.4,Neutral,Room view expectation,Other OTA,2025-06-18 12:00:00
RV000356,BK100688,2025-06-16,5.0,Positive,,Agoda,2025-06-16 12:00:00
RV000357,BK100691,2025-06-15,4.7,Positive,,Agoda,2025-06-15 12:00:00
RV000358,BK100693,2025-06-17,4.9,Positive,,Traveloka,2025-06-17 12:00:00
RV000359,BK100694,2025-06-13,4.8,Positive,,Post-stay survey,2025-06-13 12:00:00
RV000360,BK100700,2025-06-13,4.1,Neutral,Room view expectation,Agoda,2025-06-13 12:00:00
RV000361,BK100702,2025-06-14,4.8,Positive,,Agoda,2025-06-14 12:00:00
RV000362,BK100704,2025-06-15,4.0,Neutral,Elevator wait,Traveloka,2025-06-15 12:00:00
RV000363,BK100705,2025-06-12,4.0,Neutral,Room view expectation,Post-stay survey,2025-06-12 12:00:00
RV000364,BK100706,2025-06-15,4.8,Positive,,Booking.com,2025-06-15 12:00:00
RV000365,BK100707,2025-06-15,4.5,Positive,,Agoda,2025-06-15 12:00:00
RV000366,BK100709,2025-06-14,4.3,Neutral,Elevator wait,Booking.com,2025-06-14 12:00:00
RV000367,BK100710,2025-06-17,3.8,Negative,Air-conditioner issue,Booking.com,2025-06-17 12:00:00
RV000368,BK100711,2025-06-18,4.6,Positive,,Agoda,2025-06-18 12:00:00
RV000369,BK100715,2025-06-19,4.7,Positive,,Post-stay survey,2025-06-19 12:00:00
RV000370,BK100716,2025-06-19,4.4,Neutral,Room view expectation,Post-stay survey,2025-06-19 12:00:00
RV000371,BK100717,2025-06-18,4.7,Positive,,Post-stay survey,2025-06-18 12:00:00
RV000372,BK100718,2025-06-20,4.5,Positive,,Traveloka,2025-06-20 12:00:00
RV000373,BK100719,2025-06-16,4.6,Positive,,Post-stay survey,2025-06-16 12:00:00
RV000374,BK100720,2025-06-17,4.6,Positive,,Agoda,2025-06-17 12:00:00
RV000375,BK100721,2025-06-12,5.0,Positive,,Post-stay survey,2025-06-12 12:00:00
RV000376,BK100722,2025-06-16,4.9,Positive,,Agoda,2025-06-16 12:00:00
RV000377,BK100724,2025-06-14,4.9,Positive,,Traveloka,2025-06-14 12:00:00
RV000378,BK100725,2025-06-19,5.0,Positive,,Booking.com,2025-06-19 12:00:00
RV000379,BK100726,2025-06-14,4.8,Positive,,Agoda,2025-06-14 12:00:00
RV000380,BK100727,2025-06-17,4.5,Positive,,Traveloka,2025-06-17 12:00:00
RV000381,BK100731,2025-06-12,4.3,Neutral,,Traveloka,2025-06-12 12:00:00
RV000382,BK100732,2025-06-13,4.8,Positive,,Traveloka,2025-06-13 12:00:00
RV000383,BK100734,2025-06-16,5.0,Positive,,Booking.com,2025-06-16 12:00:00
RV000384,BK100735,2025-06-21,4.8,Positive,,Agoda,2025-06-21 12:00:00
RV000385,BK100737,2025-06-18,4.6,Positive,,Booking.com,2025-06-18 12:00:00
RV000386,BK100741,2025-06-12,4.8,Positive,,Post-stay survey,2025-06-12 12:00:00
RV000387,BK100742,2025-06-13,4.7,Positive,,Booking.com,2025-06-13 12:00:00
RV000388,BK100743,2025-06-14,4.8,Positive,,Booking.com,2025-06-14 12:00:00
RV000389,BK100744,2025-06-19,4.5,Positive,,Booking.com,2025-06-19 12:00:00
RV000390,BK100745,2025-06-18,4.6,Positive,,Booking.com,2025-06-18 12:00:00
RV000391,BK100750,2025-06-19,4.1,Neutral,Breakfast queue,Agoda,2025-06-19 12:00:00
RV000392,BK100752,2025-06-12,4.7,Positive,,Other OTA,2025-06-12 12:00:00
RV000393,BK100753,2025-06-17,4.4,Neutral,Elevator wait,Traveloka,2025-06-17 12:00:00
RV000394,BK100754,2025-06-17,4.5,Positive,,Booking.com,2025-06-17 12:00:00
RV000395,BK100755,2025-06-17,4.9,Positive,,Post-stay survey,2025-06-17 12:00:00
RV000396,BK100759,2025-06-14,4.2,Neutral,Breakfast queue,Post-stay survey,2025-06-14 12:00:00
RV000397,BK100764,2025-06-14,5.0,Positive,,Agoda,2025-06-14 12:00:00
RV000398,BK100768,2025-06-14,3.7,Negative,Noise,Agoda,2025-06-14 12:00:00
RV000399,BK100770,2025-06-17,4.6,Positive,,Post-stay survey,2025-06-17 12:00:00
RV000400,BK100778,2025-06-14,4.9,Positive,,Post-stay survey,2025-06-14 12:00:00
RV000401,BK100779,2025-06-14,4.5,Positive,,Post-stay survey,2025-06-14 12:00:00
RV000402,BK100784,2025-06-17,4.6,Positive,,Booking.com,2025-06-17 12:00:00
RV000403,BK100785,2025-06-14,4.1,Neutral,Breakfast queue,Agoda,2025-06-14 12:00:00
RV000404,BK100788,2025-06-14,4.7,Positive,,Booking.com,2025-06-14 12:00:00
RV000405,BK100790,2025-06-19,4.2,Neutral,,Post-stay survey,2025-06-19 12:00:00
RV000406,BK100791,2025-06-18,5.0,Positive,,Post-stay survey,2025-06-18 12:00:00
RV000407,BK100792,2025-06-17,4.8,Positive,,Agoda,2025-06-17 12:00:00
RV000408,BK100793,2025-06-19,4.6,Positive,,Post-stay survey,2025-06-19 12:00:00
RV000409,BK100795,2025-06-14,4.5,Positive,,Traveloka,2025-06-14 12:00:00
RV000410,BK100796,2025-06-19,4.3,Neutral,Room view expectation,Booking.com,2025-06-19 12:00:00
RV000411,BK100798,2025-06-17,4.6,Positive,,Post-stay survey,2025-06-17 12:00:00
RV000412,BK100801,2025-06-18,4.7,Positive,,Booking.com,2025-06-18 12:00:00
RV000413,BK100805,2025-06-16,4.8,Positive,,Post-stay survey,2025-06-16 12:00:00
RV000414,BK100806,2025-06-15,5.0,Positive,,Agoda,2025-06-15 12:00:00
RV000415,BK100807,2025-06-14,4.6,Positive,,Booking.com,2025-06-14 12:00:00
RV000416,BK100808,2025-06-16,4.3,Neutral,Elevator wait,Traveloka,2025-06-16 12:00:00
RV000417,BK100809,2025-06-13,4.0,Neutral,Room view expectation,Booking.com,2025-06-13 12:00:00
RV000418,BK100810,2025-06-17,3.8,Negative,Noise,Booking.com,2025-06-17 12:00:00
RV000419,BK100811,2025-06-17,4.3,Neutral,Elevator wait,Agoda,2025-06-17 12:00:00
RV000420,BK100812,2025-06-14,5.0,Positive,,Post-stay survey,2025-06-14 12:00:00
RV000421,BK100815,2025-06-19,4.6,Positive,,Post-stay survey,2025-06-19 12:00:00
RV000422,BK100817,2025-06-21,4.8,Positive,,Traveloka,2025-06-21 12:00:00
RV000423,BK100818,2025-06-15,4.8,Positive,,Agoda,2025-06-15 12:00:00
RV000424,BK100819,2025-06-20,4.7,Positive,,Booking.com,2025-06-20 12:00:00
RV000425,BK100820,2025-06-18,4.3,Neutral,Elevator wait,Post-stay survey,2025-06-18 12:00:00
RV000426,BK100821,2025-06-14,4.7,Positive,,Booking.com,2025-06-14 12:00:00
RV000427,BK100823,2025-06-16,4.1,Neutral,Room view expectation,Agoda,2025-06-16 12:00:00
RV000428,BK100829,2025-06-17,4.5,Positive,,Agoda,2025-06-17 12:00:00
RV000429,BK100831,2025-06-18,4.5,Positive,,Agoda,2025-06-18 12:00:00
RV000430,BK100832,2025-06-18,4.5,Positive,,Post-stay survey,2025-06-18 12:00:00
RV000431,BK100835,2025-06-14,4.5,Positive,,Post-stay survey,2025-06-14 12:00:00
RV000432,BK100838,2025-06-20,4.1,Neutral,Elevator wait,Booking.com,2025-06-20 12:00:00
RV000433,BK100839,2025-06-15,4.1,Neutral,,Post-stay survey,2025-06-15 12:00:00
RV000434,BK100840,2025-06-20,4.3,Neutral,Breakfast queue,Post-stay survey,2025-06-20 12:00:00
RV000435,BK100842,2025-06-17,4.8,Positive,,Booking.com,2025-06-17 12:00:00
RV000436,BK100846,2025-06-14,4.5,Positive,,Booking.com,2025-06-14 12:00:00
RV000437,BK100847,2025-06-13,4.9,Positive,,Post-stay survey,2025-06-13 12:00:00
RV000438,BK100849,2025-06-15,4.5,Positive,,Post-stay survey,2025-06-15 12:00:00
RV000439,BK100852,2025-06-18,4.6,Positive,,Post-stay survey,2025-06-18 12:00:00
RV000440,BK100853,2025-06-14,4.3,Neutral,,Agoda,2025-06-14 12:00:00
RV000441,BK100854,2025-06-19,4.0,Neutral,Room view expectation,Agoda,2025-06-19 12:00:00
RV000442,BK100855,2025-06-17,4.6,Positive,,Post-stay survey,2025-06-17 12:00:00
RV000443,BK100856,2025-06-15,4.8,Positive,,Post-stay survey,2025-06-15 12:00:00
RV000444,BK100860,2025-06-18,4.2,Neutral,Elevator wait,Agoda,2025-06-18 12:00:00
RV000445,BK100862,2025-06-14,4.0,Neutral,,Post-stay survey,2025-06-14 12:00:00
RV000446,BK100865,2025-06-16,4.6,Positive,,Traveloka,2025-06-16 12:00:00
RV000447,BK100866,2025-06-16,4.6,Positive,,Booking.com,2025-06-16 12:00:00
RV000448,BK100867,2025-06-18,4.4,Neutral,Elevator wait,Booking.com,2025-06-18 12:00:00
RV000449,BK100868,2025-06-18,4.4,Neutral,,Agoda,2025-06-18 12:00:00
RV000450,BK100870,2025-06-14,4.1,Neutral,Breakfast queue,Post-stay survey,2025-06-14 12:00:00
RV000451,BK100871,2025-06-17,4.8,Positive,,Post-stay survey,2025-06-17 12:00:00
RV000452,BK100873,2025-06-19,4.8,Positive,,Agoda,2025-06-19 12:00:00
RV000453,BK100874,2025-06-14,4.5,Positive,,Post-stay survey,2025-06-14 12:00:00
RV000454,BK100875,2025-06-19,4.4,Neutral,Elevator wait,Booking.com,2025-06-19 12:00:00
RV000455,BK100876,2025-06-18,4.8,Positive,,Traveloka,2025-06-18 12:00:00
RV000456,BK100877,2025-06-15,4.8,Positive,,Booking.com,2025-06-15 12:00:00
RV000457,BK100878,2025-06-21,4.1,Neutral,Elevator wait,Traveloka,2025-06-21 12:00:00
RV000458,BK100880,2025-06-18,4.8,Positive,,Post-stay survey,2025-06-18 12:00:00
RV000459,BK100881,2025-06-16,4.6,Positive,,Agoda,2025-06-16 12:00:00
RV000460,BK100882,2025-06-13,3.8,Negative,Noise,Post-stay survey,2025-06-13 12:00:00
RV000461,BK100883,2025-06-18,4.8,Positive,,Post-stay survey,2025-06-18 12:00:00
RV000462,BK100884,2025-06-18,4.3,Neutral,Breakfast queue,Other OTA,2025-06-18 12:00:00
RV000463,BK100887,2025-06-20,4.7,Positive,,Agoda,2025-06-20 12:00:00
RV000464,BK100888,2025-06-18,4.6,Positive,,Booking.com,2025-06-18 12:00:00
RV000465,BK100889,2025-06-18,4.5,Positive,,Agoda,2025-06-18 12:00:00
RV000466,BK100891,2025-06-15,4.2,Neutral,Elevator wait,Post-stay survey,2025-06-15 12:00:00
RV000467,BK100892,2025-06-15,4.4,Neutral,Elevator wait,Other OTA,2025-06-15 12:00:00
RV000468,BK100893,2025-06-18,4.5,Positive,,Booking.com,2025-06-18 12:00:00
RV000469,BK100896,2025-06-20,4.5,Positive,,Traveloka,2025-06-20 12:00:00
RV000470,BK100898,2025-06-15,4.2,Neutral,Breakfast queue,Traveloka,2025-06-15 12:00:00
RV000471,BK100899,2025-06-21,4.5,Positive,,Booking.com,2025-06-21 12:00:00
RV000472,BK100900,2025-06-18,4.6,Positive,,Post-stay survey,2025-06-18 12:00:00
RV000473,BK100902,2025-06-18,4.9,Positive,,Booking.com,2025-06-18 12:00:00
RV000474,BK100903,2025-06-20,4.7,Positive,,Other OTA,2025-06-20 12:00:00
RV000475,BK100904,2025-06-20,4.4,Neutral,Room view expectation,Booking.com,2025-06-20 12:00:00
RV000476,BK100905,2025-06-18,3.9,Negative,Air-conditioner issue,Booking.com,2025-06-18 12:00:00
RV000477,BK100906,2025-06-15,4.4,Neutral,Room view expectation,Booking.com,2025-06-15 12:00:00
RV000478,BK100908,2025-06-20,4.4,Neutral,Room view expectation,Other OTA,2025-06-20 12:00:00
RV000479,BK100909,2025-06-19,5.0,Positive,,Other OTA,2025-06-19 12:00:00
RV000480,BK100910,2025-06-20,4.5,Positive,,Post-stay survey,2025-06-20 12:00:00
RV000481,BK100913,2025-06-19,4.5,Positive,,Booking.com,2025-06-19 12:00:00
RV000482,BK100914,2025-06-20,4.0,Neutral,Breakfast queue,Agoda,2025-06-20 12:00:00
RV000483,BK100915,2025-06-19,4.4,Neutral,Room view expectation,Post-stay survey,2025-06-19 12:00:00
RV000484,BK100916,2025-06-19,4.5,Positive,,Agoda,2025-06-19 12:00:00
RV000485,BK100917,2025-06-18,4.1,Neutral,Elevator wait,Post-stay survey,2025-06-18 12:00:00
RV000486,BK100919,2025-06-16,4.6,Positive,,Post-stay survey,2025-06-16 12:00:00
RV000487,BK100920,2025-06-20,4.6,Positive,,Post-stay survey,2025-06-20 12:00:00
RV000488,BK100925,2025-06-23,4.9,Positive,,Booking.com,2025-06-23 12:00:00
RV000489,BK100926,2025-06-19,4.6,Positive,,Traveloka,2025-06-19 12:00:00
RV000490,BK100930,2025-06-15,4.6,Positive,,Agoda,2025-06-15 12:00:00
RV000491,BK100931,2025-06-20,5.0,Positive,,Other OTA,2025-06-20 12:00:00
RV000492,BK100932,2025-06-17,4.4,Neutral,Elevator wait,Post-stay survey,2025-06-17 12:00:00
RV000493,BK100935,2025-06-20,5.0,Positive,,Post-stay survey,2025-06-20 12:00:00
RV000494,BK100938,2025-06-16,4.5,Positive,,Post-stay survey,2025-06-16 12:00:00
RV000495,BK100939,2025-06-19,4.0,Neutral,Elevator wait,Booking.com,2025-06-19 12:00:00
RV000496,BK100941,2025-06-18,4.3,Neutral,,Agoda,2025-06-18 12:00:00
RV000497,BK100943,2025-06-20,4.3,Neutral,Room view expectation,Other OTA,2025-06-20 12:00:00
RV000498,BK100945,2025-06-17,4.2,Neutral,Room view expectation,Booking.com,2025-06-17 12:00:00
RV000499,BK100948,2025-06-20,5.0,Positive,,Booking.com,2025-06-20 12:00:00
RV000500,BK100949,2025-06-15,4.3,Neutral,Breakfast queue,Agoda,2025-06-15 12:00:00
RV000501,BK100951,2025-06-17,4.5,Positive,,Agoda,2025-06-17 12:00:00
RV000502,BK100954,2025-06-18,4.1,Neutral,Breakfast queue,Traveloka,2025-06-18 12:00:00
RV000503,BK100955,2025-06-18,4.0,Neutral,Elevator wait,Booking.com,2025-06-18 12:00:00
RV000504,BK100957,2025-06-18,4.9,Positive,,Post-stay survey,2025-06-18 12:00:00
RV000505,BK100959,2025-06-18,4.4,Neutral,,Post-stay survey,2025-06-18 12:00:00
RV000506,BK100960,2025-06-20,4.4,Neutral,Elevator wait,Post-stay survey,2025-06-20 12:00:00
RV000507,BK100961,2025-06-23,3.9,Negative,Noise,Agoda,2025-06-23 12:00:00
RV000508,BK100963,2025-06-16,4.6,Positive,,Post-stay survey,2025-06-16 12:00:00
RV000509,BK100966,2025-06-18,4.8,Positive,,Post-stay survey,2025-06-18 12:00:00
RV000510,BK100967,2025-06-18,4.5,Positive,,Agoda,2025-06-18 12:00:00
RV000511,BK100968,2025-06-22,4.6,Positive,,Booking.com,2025-06-22 12:00:00
RV000512,BK100969,2025-06-20,5.0,Positive,,Traveloka,2025-06-20 12:00:00
RV000513,BK100971,2025-06-17,4.9,Positive,,Post-stay survey,2025-06-17 12:00:00
RV000514,BK100972,2025-06-18,4.3,Neutral,,Agoda,2025-06-18 12:00:00
RV000515,BK100973,2025-06-16,4.6,Positive,,Post-stay survey,2025-06-16 12:00:00
RV000516,BK100977,2025-06-18,4.8,Positive,,Agoda,2025-06-18 12:00:00
RV000517,BK100981,2025-06-16,4.3,Neutral,Room view expectation,Traveloka,2025-06-16 12:00:00
RV000518,BK100983,2025-06-19,4.3,Neutral,Breakfast queue,Other OTA,2025-06-19 12:00:00
RV000519,BK100984,2025-06-20,4.1,Neutral,Elevator wait,Post-stay survey,2025-06-20 12:00:00
RV000520,BK100985,2025-06-19,4.5,Positive,,Agoda,2025-06-19 12:00:00
RV000521,BK100986,2025-06-19,4.4,Neutral,,Traveloka,2025-06-19 12:00:00
RV000522,BK100988,2025-06-19,4.3,Neutral,Elevator wait,Post-stay survey,2025-06-19 12:00:00
RV000523,BK100989,2025-06-21,4.6,Positive,,Booking.com,2025-06-21 12:00:00
RV000524,BK100991,2025-06-24,4.5,Positive,,Post-stay survey,2025-06-24 12:00:00
RV000525,BK100994,2025-06-16,4.2,Neutral,Breakfast queue,Traveloka,2025-06-16 12:00:00
RV000526,BK100995,2025-06-22,4.2,Neutral,,Booking.com,2025-06-22 12:00:00
RV000527,BK100996,2025-06-18,4.4,Neutral,Elevator wait,Agoda,2025-06-18 12:00:00
RV000528,BK100998,2025-06-18,4.7,Positive,,Agoda,2025-06-18 12:00:00
RV000529,BK100999,2025-06-18,4.9,Positive,,Post-stay survey,2025-06-18 12:00:00
RV000530,BK101001,2025-06-22,4.0,Neutral,Room view expectation,Traveloka,2025-06-22 12:00:00
RV000531,BK101005,2025-06-21,4.6,Positive,,Agoda,2025-06-21 12:00:00
RV000532,BK101006,2025-06-21,3.7,Negative,Air-conditioner issue,Traveloka,2025-06-21 12:00:00
RV000533,BK101007,2025-06-18,4.3,Neutral,Breakfast queue,Agoda,2025-06-18 12:00:00
RV000534,BK101008,2025-06-18,4.6,Positive,,Post-stay survey,2025-06-18 12:00:00
RV000535,BK101009,2025-06-19,4.4,Neutral,Breakfast queue,Post-stay survey,2025-06-19 12:00:00
RV000536,BK101010,2025-06-19,3.9,Negative,OTA price mismatch,Booking.com,2025-06-19 12:00:00
RV000537,BK101011,2025-06-18,4.3,Neutral,,Agoda,2025-06-18 12:00:00
RV000538,BK101012,2025-06-20,4.9,Positive,,Traveloka,2025-06-20 12:00:00
RV000539,BK101013,2025-06-23,4.2,Neutral,,Post-stay survey,2025-06-23 12:00:00
RV000540,BK101014,2025-06-20,4.9,Positive,,Agoda,2025-06-20 12:00:00
RV000541,BK101015,2025-06-17,3.9,Negative,Room cleaning delay,Booking.com,2025-06-17 12:00:00
RV000542,BK101016,2025-06-20,4.2,Neutral,,Agoda,2025-06-20 12:00:00
RV000543,BK101018,2025-06-21,4.6,Positive,,Agoda,2025-06-21 12:00:00
RV000544,BK101019,2025-06-15,4.6,Positive,,Other OTA,2025-06-15 12:00:00
RV000545,BK101021,2025-06-18,4.3,Neutral,Breakfast queue,Post-stay survey,2025-06-18 12:00:00
RV000546,BK101024,2025-06-21,4.0,Neutral,Breakfast queue,Agoda,2025-06-21 12:00:00
RV000547,BK101027,2025-06-16,4.2,Neutral,,Booking.com,2025-06-16 12:00:00
RV000548,BK101028,2025-06-22,4.2,Neutral,,Traveloka,2025-06-22 12:00:00
RV000549,BK101030,2025-06-19,4.0,Neutral,,Post-stay survey,2025-06-19 12:00:00
RV000550,BK101031,2025-06-18,3.9,Negative,OTA price mismatch,Post-stay survey,2025-06-18 12:00:00
RV000551,BK101034,2025-06-17,4.5,Positive,,Agoda,2025-06-17 12:00:00
RV000552,BK101035,2025-06-23,4.4,Neutral,Breakfast queue,Post-stay survey,2025-06-23 12:00:00
RV000553,BK101038,2025-06-19,4.0,Neutral,Elevator wait,Traveloka,2025-06-19 12:00:00
RV000554,BK101040,2025-06-17,4.6,Positive,,Traveloka,2025-06-17 12:00:00
RV000555,BK101046,2025-06-16,4.4,Neutral,,Agoda,2025-06-16 12:00:00
RV000556,BK101047,2025-06-20,4.1,Neutral,Room view expectation,Agoda,2025-06-20 12:00:00
RV000557,BK101052,2025-06-17,4.6,Positive,,Booking.com,2025-06-17 12:00:00
RV000558,BK101053,2025-06-22,4.8,Positive,,Traveloka,2025-06-22 12:00:00
RV000559,BK101054,2025-06-22,3.9,Negative,OTA price mismatch,Agoda,2025-06-22 12:00:00
RV000560,BK101055,2025-06-22,3.9,Negative,Air-conditioner issue,Booking.com,2025-06-22 12:00:00
RV000561,BK101058,2025-06-19,3.5,Negative,OTA price mismatch,Traveloka,2025-06-19 12:00:00
RV000562,BK101059,2025-06-18,4.8,Positive,,Post-stay survey,2025-06-18 12:00:00
RV000563,BK101061,2025-06-24,5.0,Positive,,Post-stay survey,2025-06-24 12:00:00
RV000564,BK101066,2025-06-22,4.5,Positive,,Post-stay survey,2025-06-22 12:00:00
RV000565,BK101067,2025-06-20,4.0,Neutral,Elevator wait,Agoda,2025-06-20 12:00:00
RV000566,BK101069,2025-06-18,4.6,Positive,,Traveloka,2025-06-18 12:00:00
