booking_id,customer_id,booking_date,checkin_date,checkout_date,stay_nights,room_type_id,channel_id,segment_id,promotion_id,adults,children,lead_time_days,booking_status,cancellation_date,cancellation_reason,listed_room_revenue,gross_room_revenue,commission_amount,promotion_cost,breakfast_cost,housekeeping_cost,utilities_cost,room_amenity_cost,net_room_revenue,contribution_profit,payment_currency,created_at,updated_at
BK100115,C523688,2025-04-18,2025-06-01,2025-06-03,2,3,1,5,2,2,0,44,CONFIRMED,,,4940000,4350000,783000,413000,460000,381600,391400,216000,3567000,1705000,VND,2025-04-18 10:11:00,2025-04-18 10:03:00
BK100116,C531217,2025-04-26,2025-06-01,2025-06-03,2,3,5,2,3,2,1,36,CONFIRMED,,,4690000,4460000,0,230000,610000,381600,391400,272000,4460000,2575000,VND,2025-04-26 10:17:00,2025-04-26 10:04:00
BK100117,C532322,2025-03-23,2025-06-01,2025-06-05,4,3,7,3,5,3,0,70,CONFIRMED,,,7920000,7380000,738000,540000,0,763200,727800,544000,6642000,4067000,VND,2025-03-23 10:35:00,2025-03-23 10:07:00
BK100118,C548148,2025-05-11,2025-06-01,2025-06-03,2,3,3,2,2,2,1,21,CONFIRMED,,,4940000,4350000,652500,413000,610000,381600,391400,272000,3697500,1629500,VND,2025-05-11 10:31:00,2025-05-11 10:49:00
BK100119,C577185,2025-04-13,2025-06-01,2025-06-03,2,3,2,9,0,2,0,49,CONFIRMED,,,4670000,4670000,934000,0,460000,381600,391400,216000,3736000,2287000,VND,2025-04-13 10:31:00,2025-04-13 10:01:00
BK100120,C501879,2025-03-25,2025-06-01,2025-06-05,4,3,5,7,0,2,0,68,CONFIRMED,,,8770000,8770000,0,0,920000,763200,727800,432000,8770000,5927000,VND,2025-03-25 10:55:00,2025-03-25 10:13:00
BK100121,C567212,2025-04-20,2025-06-01,2025-06-04,3,3,5,2,1,2,1,42,CONFIRMED,,,6910000,6360000,0,550000,915000,572400,559600,408000,6360000,3355000,VND,2025-04-20 10:09:00,2025-04-20 10:34:00
BK100122,C523826,2025-04-30,2025-06-01,2025-06-03,2,3,5,2,0,2,1,32,CONFIRMED,,,4670000,4670000,0,0,610000,381600,391400,272000,4670000,3015000,VND,2025-04-30 10:51:00,2025-04-30 10:22:00
BK100123,C588605,2025-05-16,2025-06-01,2025-06-05,4,3,2,2,0,2,1,16,CONFIRMED,,,9410000,9410000,1882000,0,1220000,763200,727800,544000,7528000,4273000,VND,2025-05-16 10:12:00,2025-05-16 10:53:00
BK100124,C520807,2025-04-08,2025-06-01,2025-06-03,2,3,5,5,0,2,0,54,CONFIRMED,,,4370000,4370000,0,0,460000,381600,391400,216000,4370000,2921000,VND,2025-04-08 10:38:00,2025-04-08 10:05:00
BK100125,C530300,2025-05-06,2025-06-01,2025-06-05,4,3,6,6,0,3,0,26,CONFIRMED,,,9230000,9230000,0,0,1380000,763200,727800,544000,9230000,5815000,VND,2025-05-06 10:41:00,2025-05-06 10:00:00
BK100126,C580160,2025-05-17,2025-06-01,2025-06-02,1,4,5,4,1,1,0,15,CONFIRMED,,,2630000,2420000,0,210000,115000,187000,218000,105000,2420000,1585000,VND,2025-05-17 10:56:00,2025-05-17 10:31:00
BK100127,C507660,2025-05-18,2025-06-01,2025-06-04,3,4,1,2,0,2,0,14,CONFIRMED,,,7980000,7980000,1436400,0,690000,561000,544000,399000,6543600,4349600,VND,2025-05-18 10:02:00,2025-05-18 10:21:00
BK100128,C588814,2025-05-07,2025-06-01,2025-06-02,1,4,1,5,0,2,0,25,CONFIRMED,,,2820000,2820000,507600,0,230000,187000,218000,133000,2312400,1544400,VND,2025-05-07 10:33:00,2025-05-07 10:13:00
BK100129,C533680,2025-03-28,2025-06-01,2025-06-02,1,4,2,8,0,1,0,65,CONFIRMED,,,2620000,2620000,524000,0,115000,187000,218000,105000,2096000,1471000,VND,2025-03-28 10:41:00,2025-03-28 10:48:00
BK100130,C549073,2025-05-15,2025-06-01,2025-06-02,1,4,5,1,0,2,0,17,CONFIRMED,,,2630000,2630000,0,0,230000,187000,218000,133000,2630000,1862000,VND,2025-05-15 10:37:00,2025-05-15 10:22:00
BK100131,C504314,2025-04-26,2025-06-01,2025-06-02,1,4,1,5,0,2,0,36,CONFIRMED,,,2810000,2810000,505800,0,230000,187000,218000,133000,2304200,1536200,VND,2025-04-26 10:29:00,2025-04-26 10:31:00
BK100132,C503675,2025-05-28,2025-06-01,2025-06-02,1,4,2,4,0,1,0,4,CONFIRMED,,,2910000,2910000,582000,0,115000,187000,218000,105000,2328000,1703000,VND,2025-05-28 10:30:00,2025-05-28 10:44:00
BK100133,C571834,2025-05-02,2025-06-01,2025-06-02,1,4,2,1,0,2,0,30,CONFIRMED,,,2900000,2900000,580000,0,230000,187000,218000,133000,2320000,1552000,VND,2025-05-02 10:53:00,2025-05-02 10:08:00
BK100134,C516696,2025-05-23,2025-06-01,2025-06-04,3,4,6,3,1,2,0,9,CONFIRMED,,,7780000,7160000,0,620000,690000,561000,544000,399000,7160000,4346000,VND,2025-05-23 10:39:00,2025-05-23 10:22:00
BK100135,C567044,2025-05-12,2025-06-01,2025-06-03,2,4,4,2,2,2,0,20,CONFIRMED,,,5370000,4720000,802400,455000,460000,374000,381000,266000,3917600,1981600,VND,2025-05-12 10:30:00,2025-05-12 10:24:00
BK100136,C511208,2025-03-30,2025-06-01,2025-06-04,3,4,7,2,5,2,0,63,CONFIRMED,,,6720000,6250000,625000,470000,0,561000,544000,399000,5625000,3651000,VND,2025-03-30 10:10:00,2025-03-30 10:48:00
BK100137,C580748,2025-04-22,2025-06-01,2025-06-02,1,4,1,1,2,2,0,40,CONFIRMED,,,2790000,2460000,442800,231000,230000,187000,218000,133000,2017200,1018200,VND,2025-04-22 10:04:00,2025-04-22 10:41:00
BK100138,C508509,2025-04-28,2025-06-01,2025-06-02,1,4,3,1,2,2,0,34,CONFIRMED,,,2780000,2450000,367500,231000,230000,187000,218000,133000,2082500,1083500,VND,2025-04-28 10:42:00,2025-04-28 10:43:00
BK100139,C528034,2025-04-08,2025-06-01,2025-06-03,2,4,7,6,0,2,0,54,CONFIRMED,,,4580000,4580000,458000,0,0,374000,381000,266000,4122000,3101000,VND,2025-04-08 10:56:00,2025-04-08 10:16:00
BK100140,C561065,2025-04-16,2025-06-01,2025-06-03,2,4,2,1,0,2,0,46,CONFIRMED,,,5130000,5130000,1026000,0,460000,374000,381000,266000,4104000,2623000,VND,2025-04-16 10:51:00,2025-04-16 10:49:00
BK100141,C581298,2025-05-20,2025-06-01,2025-06-03,2,4,2,4,0,1,0,12,CONFIRMED,,,5280000,5280000,1056000,0,230000,374000,381000,210000,4224000,3029000,VND,2025-05-20 10:44:00,2025-05-20 10:26:00
BK100142,C525651,2025-04-17,2025-06-01,2025-06-04,3,4,1,2,0,2,0,45,CONFIRMED,,,7640000,7640000,1375200,0,690000,561000,544000,399000,6264800,4070800,VND,2025-04-17 10:03:00,2025-04-17 10:04:00
BK100143,C503986,2025-03-11,2025-06-01,2025-06-04,3,4,1,9,4,2,0,82,CONFIRMED,,,7500000,6760000,1216800,740000,690000,561000,544000,399000,5543200,2609200,VND,2025-03-11 10:44:00,2025-03-11 10:42:00
BK100144,C535003,2025-04-03,2025-06-01,2025-06-04,3,4,1,6,4,2,0,59,CONFIRMED,,,7440000,6700000,1206000,740000,690000,561000,544000,399000,5494000,2560000,VND,2025-04-03 10:32:00,2025-04-03 10:42:00
BK100145,C539552,2025-04-21,2025-06-01,2025-06-06,5,4,5,2,4,2,0,41,CONFIRMED,,,12470000,11210000,0,1260000,1150000,935000,870000,665000,11210000,6330000,VND,2025-04-21 10:09:00,2025-04-21 10:39:00
BK100146,C532827,2025-04-06,2025-06-01,2025-06-04,3,4,1,7,2,2,0,56,CONFIRMED,,,7650000,6720000,1209600,651000,690000,561000,544000,399000,5510400,2665400,VND,2025-04-06 10:26:00,2025-04-06 10:37:00
BK100147,C543912,2025-04-20,2025-06-01,2025-06-04,3,4,7,2,3,2,0,42,CONFIRMED,,,7070000,6710000,671000,360000,690000,561000,544000,399000,6039000,3485000,VND,2025-04-20 10:37:00,2025-04-20 10:57:00
BK100148,C522184,2025-05-09,2025-06-01,2025-06-02,1,4,1,1,2,2,0,23,CONFIRMED,,,2890000,2540000,457200,245000,230000,187000,218000,133000,2082800,1069800,VND,2025-05-09 10:07:00,2025-05-09 10:10:00
BK100149,C549475,2025-05-24,2025-06-01,2025-06-02,1,4,5,4,0,1,0,8,CONFIRMED,,,2800000,2800000,0,0,115000,187000,218000,105000,2800000,2175000,VND,2025-05-24 10:15:00,2025-05-24 10:00:00
BK100150,C518632,2025-05-19,2025-06-01,2025-06-04,3,4,1,3,0,2,0,13,CONFIRMED,,,7920000,7920000,1425600,0,690000,561000,544000,399000,6494400,4300400,VND,2025-05-19 10:31:00,2025-05-19 10:46:00
BK100151,C550600,2025-04-15,2025-06-01,2025-06-03,2,4,2,5,2,2,0,47,CONFIRMED,,,5240000,4610000,922000,441000,460000,374000,381000,266000,3688000,1766000,VND,2025-04-15 10:00:00,2025-04-15 10:06:00
BK100152,C560259,2025-04-06,2025-06-01,2025-06-03,2,4,7,2,0,2,0,56,CONFIRMED,,,4490000,4490000,449000,0,0,374000,381000,266000,4041000,3020000,VND,2025-04-06 10:34:00,2025-04-06 10:21:00
BK100153,C520617,2025-04-15,2025-06-01,2025-06-02,1,4,2,5,0,2,0,47,CONFIRMED,,,2620000,2620000,524000,0,230000,187000,218000,133000,2096000,1328000,VND,2025-04-15 10:12:00,2025-04-15 10:59:00
BK100154,C522361,2025-05-12,2025-06-01,2025-06-03,2,4,5,2,0,2,0,20,CONFIRMED,,,5120000,5120000,0,0,460000,374000,381000,266000,5120000,3639000,VND,2025-05-12 10:26:00,2025-05-12 10:48:00
BK100155,C505772,2025-05-16,2025-06-01,2025-06-04,3,4,2,4,4,1,0,16,CONFIRMED,,,7960000,7170000,1434000,790000,345000,561000,544000,315000,5736000,3181000,VND,2025-05-16 10:16:00,2025-05-16 10:13:00
BK100156,C532354,2025-04-17,2025-06-01,2025-06-04,3,4,6,7,0,2,0,45,CONFIRMED,,,7250000,7250000,0,0,690000,561000,544000,399000,7250000,5056000,VND,2025-04-17 10:09:00,2025-04-17 10:55:00
BK100157,C576824,2025-03-31,2025-06-01,2025-06-03,2,4,2,5,2,2,0,62,CONFIRMED,,,5180000,4560000,912000,434000,460000,374000,381000,266000,3648000,1733000,VND,2025-03-31 10:48:00,2025-03-31 10:08:00
BK100158,C502292,2025-04-18,2025-06-01,2025-06-03,2,4,2,9,0,2,0,44,CONFIRMED,,,5540000,5540000,1108000,0,460000,374000,381000,266000,4432000,2951000,VND,2025-04-18 10:14:00,2025-04-18 10:00:00
BK100159,C521879,2025-05-11,2025-06-01,2025-06-04,3,4,2,3,2,2,0,21,CONFIRMED,,,7760000,6820000,1364000,658000,690000,561000,544000,399000,5456000,2604000,VND,2025-05-11 10:49:00,2025-05-11 10:31:00
BK100160,C521334,2025-04-12,2025-06-01,2025-06-04,3,4,1,7,0,2,0,50,CONFIRMED,,,7700000,7700000,1386000,0,690000,561000,544000,399000,6314000,4120000,VND,2025-04-12 10:10:00,2025-04-12 10:46:00
BK100161,C565443,2025-04-19,2025-06-01,2025-06-04,3,5,3,7,0,2,0,43,CONFIRMED,,,10150000,10150000,1522500,0,690000,646500,661000,399000,8627500,6231000,VND,2025-04-19 10:04:00,2025-04-19 10:08:00
BK100162,C579365,2025-05-02,2025-06-01,2025-06-04,3,5,1,5,0,2,0,30,CONFIRMED,,,10300000,10300000,1854000,0,690000,646500,661000,399000,8446000,6049500,VND,2025-05-02 10:22:00,2025-05-02 10:16:00
BK100163,C519607,2025-05-18,2025-06-01,2025-06-03,2,5,6,4,1,1,0,14,CONFIRMED,,,6590000,6060000,0,530000,230000,431000,459000,210000,6060000,4200000,VND,2025-05-18 10:31:00,2025-05-18 10:57:00
BK100164,C509458,2025-05-01,2025-06-01,2025-06-06,5,5,2,7,0,2,0,31,CONFIRMED,,,16710000,16710000,3342000,0,1150000,1077500,1065000,665000,13368000,9410500,VND,2025-05-01 10:57:00,2025-05-01 10:42:00
BK100165,C570681,2025-02-08,2025-06-01,2025-06-03,2,5,7,5,0,2,0,113,CONFIRMED,,,5910000,5910000,591000,0,460000,431000,459000,266000,5319000,3703000,VND,2025-02-08 10:50:00,2025-02-08 10:03:00
BK100166,C530291,2025-05-05,2025-06-01,2025-06-02,1,5,4,1,0,2,0,27,CONFIRMED,,,3680000,3680000,625600,0,230000,215500,257000,133000,3054400,2218900,VND,2025-05-05 10:15:00,2025-05-05 10:28:00
BK100167,C569917,2025-05-08,2025-06-01,2025-06-02,1,5,2,1,0,2,0,24,CONFIRMED,,,3750000,3750000,750000,0,230000,215500,257000,133000,3000000,2164500,VND,2025-05-08 10:19:00,2025-05-08 10:35:00
BK100168,C548866,2025-05-01,2025-06-01,2025-06-05,4,5,2,2,4,2,0,31,CONFIRMED,,,13340000,12010000,2402000,1330000,920000,862000,863000,532000,9608000,5101000,VND,2025-05-01 10:42:00,2025-05-01 10:18:00
BK100169,C542029,2025-04-04,2025-06-01,2025-06-04,3,5,2,9,2,2,0,58,CONFIRMED,,,9360000,8230000,1646000,791000,690000,646500,661000,399000,6584000,3396500,VND,2025-04-04 10:47:00,2025-04-04 10:19:00
BK100170,C532836,2025-05-17,2025-06-01,2025-06-05,4,5,1,2,0,2,0,15,CONFIRMED,,,13480000,13480000,2426400,0,920000,862000,863000,532000,11053600,7876600,VND,2025-05-17 10:15:00,2025-05-17 10:35:00
BK100171,C518838,2025-04-12,2025-06-01,2025-06-03,2,5,2,2,0,2,0,50,CONFIRMED,,,6460000,6460000,1292000,0,460000,431000,459000,266000,5168000,3552000,VND,2025-04-12 10:08:00,2025-04-12 10:30:00
BK100172,C583553,2025-03-19,2025-06-01,2025-06-05,4,5,7,2,5,2,0,74,CONFIRMED,,,11340000,10540000,1054000,800000,920000,862000,863000,532000,9486000,5509000,VND,2025-03-19 10:28:00,2025-03-19 10:32:00
BK100173,C587509,2025-04-28,2025-06-01,2025-06-04,3,5,2,2,2,2,0,34,CONFIRMED,,,9930000,8740000,1748000,833000,690000,646500,661000,399000,6992000,3762500,VND,2025-04-28 10:15:00,2025-04-28 10:55:00
BK100174,C588383,2025-04-14,2025-06-01,2025-06-05,4,5,7,3,0,2,0,48,CONFIRMED,,,11270000,11270000,1127000,0,920000,862000,863000,532000,10143000,6966000,VND,2025-04-14 10:11:00,2025-04-14 10:04:00
BK100175,C537658,2025-04-20,2025-06-01,2025-06-04,3,5,1,2,0,2,0,42,CONFIRMED,,,10040000,10040000,1807200,0,690000,646500,661000,399000,8232800,5836300,VND,2025-04-20 10:50:00,2025-04-20 10:56:00
BK100176,C547747,2025-04-20,2025-06-01,2025-06-04,3,5,1,3,0,2,0,42,CONFIRMED,,,10180000,10180000,1832400,0,690000,646500,661000,399000,8347600,5951100,VND,2025-04-20 10:47:00,2025-04-20 10:36:00
BK100177,C530289,2025-03-09,2025-06-01,2025-06-04,3,6,1,5,2,2,0,84,CONFIRMED,,,12080000,10640000,1915200,1008000,690000,675000,700000,399000,8724800,5252800,VND,2025-03-09 10:05:00,2025-03-09 10:36:00
BK100178,C537565,2025-04-19,2025-06-01,2025-06-05,4,6,1,5,2,2,0,43,CONFIRMED,,,17060000,15010000,2701800,1435000,920000,900000,915000,532000,12308200,7606200,VND,2025-04-19 10:20:00,2025-04-19 10:14:00
BK100179,C533911,2025-04-20,2025-06-01,2025-06-02,1,6,7,8,5,1,0,42,CONFIRMED,,,3900000,3630000,363000,270000,115000,225000,270000,105000,3267000,2282000,VND,2025-04-20 10:05:00,2025-04-20 10:14:00
BK100180,C547677,2025-05-06,2025-06-01,2025-06-02,1,6,2,1,2,2,0,26,CONFIRMED,,,4480000,3940000,788000,378000,230000,225000,270000,133000,3152000,1916000,VND,2025-05-06 10:38:00,2025-05-06 10:56:00
BK100181,C527000,2025-05-06,2025-06-01,2025-06-04,3,6,5,7,1,2,0,26,CONFIRMED,,,12160000,11180000,0,980000,690000,675000,700000,399000,11180000,7736000,VND,2025-05-06 10:33:00,2025-05-06 10:14:00
BK100182,C550602,2025-04-07,2025-06-01,2025-06-04,3,6,5,6,1,2,0,55,CONFIRMED,,,11780000,10840000,0,940000,690000,675000,700000,399000,10840000,7436000,VND,2025-04-07 10:32:00,2025-04-07 10:04:00
BK100183,C572080,2025-04-25,2025-06-01,2025-06-02,1,6,5,1,1,2,0,37,CONFIRMED,,,4440000,4080000,0,360000,230000,225000,270000,133000,4080000,2862000,VND,2025-04-25 10:51:00,2025-04-25 10:52:00
BK100184,C504305,2025-04-22,2025-06-01,2025-06-04,3,7,2,2,4,2,0,40,CONFIRMED,,,15980000,14380000,2876000,1600000,690000,780000,700000,324000,11504000,7410000,VND,2025-04-22 10:51:00,2025-04-22 10:05:00
BK100185,C582104,2025-04-09,2025-06-01,2025-06-03,2,7,7,1,0,2,0,53,CONFIRMED,,,8990000,8990000,899000,0,460000,520000,485000,216000,8091000,6410000,VND,2025-04-09 10:44:00,2025-04-09 10:19:00
BK100186,C565030,2025-04-23,2025-06-01,2025-06-04,3,7,1,1,0,2,0,39,CONFIRMED,,,15730000,15730000,2831400,0,690000,780000,700000,324000,12898600,10404600,VND,2025-04-23 10:21:00,2025-04-23 10:03:00
BK100187,C529564,2025-04-16,2025-06-01,2025-06-03,2,8,5,2,0,3,1,46,CONFIRMED,,,13670000,13670000,0,0,840000,615000,615000,378000,13670000,11222000,VND,2025-04-16 10:34:00,2025-04-16 10:13:00
BK100188,C565586,2025-05-02,2025-06-01,2025-06-03,2,8,2,2,2,2,1,30,CONFIRMED,,,14440000,12710000,2542000,1211000,610000,615000,615000,322000,10168000,6795000,VND,2025-05-02 10:09:00,2025-05-02 10:51:00
BK100189,C551816,2025-04-19,2025-06-01,2025-06-03,2,9,2,6,0,5,1,43,CONFIRMED,,,20730000,20730000,4146000,0,1300000,653000,667000,490000,16584000,13474000,VND,2025-04-19 10:15:00,2025-04-19 10:57:00
BK100190,C533028,2025-05-09,2025-06-02,2025-06-04,2,1,4,2,2,2,0,24,CONFIRMED,,,2950000,2600000,442000,245000,460000,366400,315600,216000,2158000,555000,VND,2025-05-09 10:27:00,2025-05-09 10:54:00
BK100191,C571867,2025-04-23,2025-06-02,2025-06-04,2,1,5,2,1,2,0,40,CONFIRMED,,,2800000,2580000,0,220000,460000,366400,315600,216000,2580000,1002000,VND,2025-04-23 10:00:00,2025-04-23 10:24:00
BK100192,C555398,2025-04-11,2025-06-02,2025-06-05,3,1,1,6,0,2,0,52,CONFIRMED,,,4230000,4230000,761400,0,690000,549600,473400,324000,3468600,1431600,VND,2025-04-11 10:12:00,2025-04-11 10:25:00
BK100193,C512701,2025-04-08,2025-06-02,2025-06-06,4,2,2,6,4,2,0,55,CONFIRMED,,,6980000,6290000,1258000,690000,920000,748000,652000,432000,5032000,1590000,VND,2025-04-08 10:52:00,2025-04-08 10:56:00
BK100194,C550462,2025-04-19,2025-06-02,2025-06-05,3,2,1,5,2,2,0,44,CONFIRMED,,,5380000,4740000,853200,448000,690000,561000,489000,324000,3886800,1374800,VND,2025-04-19 10:23:00,2025-04-19 10:43:00
BK100195,C516701,2025-04-21,2025-06-02,2025-06-03,1,2,2,8,0,1,0,42,CONFIRMED,,,1820000,1820000,364000,0,115000,187000,163000,80000,1456000,911000,VND,2025-04-21 10:15:00,2025-04-21 10:47:00
BK100196,C506775,2025-05-13,2025-06-02,2025-06-06,4,2,1,6,2,2,0,20,CONFIRMED,,,7240000,6380000,1148400,602000,920000,748000,652000,432000,5231600,1877600,VND,2025-05-13 10:35:00,2025-05-13 10:39:00
BK100197,C544926,2025-03-27,2025-06-02,2025-06-07,5,2,4,7,4,2,0,67,CONFIRMED,,,8790000,7900000,1343000,890000,1150000,935000,815000,540000,6557000,2227000,VND,2025-03-27 10:59:00,2025-03-27 10:13:00
BK100198,C517125,2025-04-03,2025-06-02,2025-06-05,3,2,7,3,4,2,0,60,CONFIRMED,,,4580000,4110000,411000,470000,0,561000,489000,324000,3699000,1855000,VND,2025-04-03 10:48:00,2025-04-03 10:42:00
BK100199,C517909,2025-04-06,2025-06-02,2025-06-05,3,2,2,5,0,2,0,57,CONFIRMED,,,5260000,5260000,1052000,0,690000,561000,489000,324000,4208000,2144000,VND,2025-04-06 10:17:00,2025-04-06 10:20:00
BK100200,C553293,2025-04-11,2025-06-02,2025-06-06,4,3,2,7,2,2,0,52,CONFIRMED,,,8710000,7660000,1532000,735000,920000,763200,672800,432000,6128000,2605000,VND,2025-04-11 10:04:00,2025-04-11 10:50:00
BK100201,C526520,2025-04-28,2025-06-02,2025-06-06,4,4,2,2,3,2,0,35,CONFIRMED,,,10110000,9610000,1922000,500000,920000,748000,652000,532000,7688000,4336000,VND,2025-04-28 10:57:00,2025-04-28 10:08:00
BK100202,C525288,2025-05-22,2025-06-02,2025-06-04,2,4,3,3,0,2,0,11,CONFIRMED,,,5080000,5080000,762000,0,460000,374000,326000,266000,4318000,2892000,VND,2025-05-22 10:36:00,2025-05-22 10:05:00
BK100203,C583787,2025-04-14,2025-06-02,2025-06-03,1,4,2,1,2,2,0,49,CONFIRMED,,,2450000,2160000,432000,203000,230000,187000,163000,133000,1728000,812000,VND,2025-04-14 10:24:00,2025-04-14 10:41:00
BK100204,C515605,2025-04-23,2025-06-02,2025-06-05,3,4,1,5,2,2,0,40,CONFIRMED,,,7700000,6780000,1220400,644000,690000,561000,489000,399000,5559600,2776600,VND,2025-04-23 10:54:00,2025-04-23 10:56:00
BK100205,C524016,2025-04-23,2025-06-02,2025-06-06,4,4,1,2,2,2,0,40,CONFIRMED,,,10260000,9020000,1623600,868000,920000,748000,652000,532000,7396400,3676400,VND,2025-04-23 10:35:00,2025-04-23 10:15:00
BK100206,C544170,2025-04-26,2025-06-02,2025-06-07,5,4,5,7,1,2,0,37,CONFIRMED,,,12250000,11280000,0,970000,1150000,935000,815000,665000,11280000,6745000,VND,2025-04-26 10:15:00,2025-04-26 10:24:00
BK100207,C575270,2025-05-24,2025-06-02,2025-06-05,3,4,3,2,2,2,0,9,CONFIRMED,,,7570000,6650000,997500,644000,690000,561000,489000,399000,5652500,2869500,VND,2025-05-24 10:12:00,2025-05-24 10:43:00
BK100208,C524683,2025-05-18,2025-06-02,2025-06-05,3,4,1,3,0,2,0,15,CONFIRMED,,,7560000,7560000,1360800,0,690000,561000,489000,399000,6199200,4060200,VND,2025-05-18 10:34:00,2025-05-18 10:36:00
BK100209,C503485,2025-05-17,2025-06-02,2025-06-03,1,6,1,1,2,2,0,16,CONFIRMED,,,4190000,3690000,664200,350000,230000,225000,215000,133000,3025800,1872800,VND,2025-05-17 10:29:00,2025-05-17 10:12:00
BK100210,C533408,2025-05-06,2025-06-02,2025-06-04,2,6,3,5,2,2,0,27,CONFIRMED,,,8330000,7330000,1099500,700000,460000,450000,430000,266000,6230500,3924500,VND,2025-05-06 10:32:00,2025-05-06 10:29:00
BK100211,C581387,2025-05-10,2025-06-03,2025-06-04,1,1,1,1,2,2,0,24,CONFIRMED,,,1500000,1320000,237600,126000,230000,183200,157800,108000,1082400,277400,VND,2025-05-10 10:38:00,2025-05-10 10:32:00
BK100212,C580041,2025-05-18,2025-06-03,2025-06-04,1,1,1,4,2,1,0,16,CONFIRMED,,,1500000,1320000,237600,126000,115000,183200,157800,80000,1082400,420400,VND,2025-05-18 10:34:00,2025-05-18 10:37:00
BK100213,C581122,2025-04-21,2025-06-03,2025-06-05,2,1,4,6,0,2,0,43,CONFIRMED,,,2960000,2960000,503200,0,460000,366400,315600,216000,2456800,1098800,VND,2025-04-21 10:06:00,2025-04-21 10:12:00
BK100214,C579565,2025-04-12,2025-06-03,2025-06-05,2,1,2,9,0,2,0,52,CONFIRMED,,,2810000,2810000,562000,0,460000,366400,315600,216000,2248000,890000,VND,2025-04-12 10:48:00,2025-04-12 10:54:00
BK100215,C523127,2025-05-15,2025-06-03,2025-06-04,1,1,2,8,0,1,0,19,CONFIRMED,,,1440000,1440000,288000,0,115000,183200,157800,80000,1152000,616000,VND,2025-05-15 10:38:00,2025-05-15 10:18:00
BK100216,C528196,2025-04-22,2025-06-03,2025-06-06,3,1,2,6,4,2,0,42,CONFIRMED,,,4380000,3940000,788000,440000,690000,549600,473400,324000,3152000,675000,VND,2025-04-22 10:04:00,2025-04-22 10:07:00
BK100217,C573515,2025-05-06,2025-06-03,2025-06-04,1,1,1,2,2,2,0,28,CONFIRMED,,,1420000,1250000,225000,119000,230000,183200,157800,108000,1025000,227000,VND,2025-05-06 10:19:00,2025-05-06 10:14:00
BK100218,C563636,2025-03-22,2025-06-03,2025-06-04,1,1,7,1,0,2,0,73,CONFIRMED,,,1270000,1270000,127000,0,0,183200,157800,108000,1143000,694000,VND,2025-03-22 10:45:00,2025-03-22 10:00:00
BK100219,C577346,2025-05-18,2025-06-03,2025-06-04,1,1,6,2,0,2,0,16,CONFIRMED,,,1420000,1420000,0,0,230000,183200,157800,108000,1420000,741000,VND,2025-05-18 10:13:00,2025-05-18 10:04:00
BK100220,C556137,2025-04-04,2025-06-03,2025-06-06,3,1,2,9,0,2,0,60,CONFIRMED,,,4220000,4220000,844000,0,690000,549600,473400,324000,3376000,1339000,VND,2025-04-04 10:24:00,2025-04-04 10:39:00
BK100221,C546477,2025-05-02,2025-06-03,2025-06-05,2,1,1,2,0,2,0,32,CONFIRMED,,,2890000,2890000,520200,0,460000,366400,315600,216000,2369800,1011800,VND,2025-05-02 10:48:00,2025-05-02 10:09:00
BK100222,C508081,2025-04-23,2025-06-03,2025-06-06,3,1,1,6,0,2,0,41,CONFIRMED,,,4440000,4440000,799200,0,690000,549600,473400,324000,3640800,1603800,VND,2025-04-23 10:21:00,2025-04-23 10:52:00
BK100223,C548427,2025-04-29,2025-06-03,2025-06-05,2,1,3,9,2,2,0,35,CONFIRMED,,,2910000,2560000,384000,245000,460000,366400,315600,216000,2176000,573000,VND,2025-04-29 10:34:00,2025-04-29 10:53:00
BK100224,C531658,2025-05-15,2025-06-03,2025-06-04,1,1,2,1,0,2,0,19,CONFIRMED,,,1510000,1510000,302000,0,230000,183200,157800,108000,1208000,529000,VND,2025-05-15 10:38:00,2025-05-15 10:27:00
BK100225,C575350,2025-05-26,2025-06-03,2025-06-04,1,1,5,4,0,1,0,8,CONFIRMED,,,1400000,1400000,0,0,115000,183200,157800,80000,1400000,864000,VND,2025-05-26 10:12:00,2025-05-26 10:37:00
BK100226,C568373,2025-04-29,2025-06-03,2025-06-05,2,1,5,3,0,2,0,35,CONFIRMED,,,2780000,2780000,0,0,460000,366400,315600,216000,2780000,1422000,VND,2025-04-29 10:24:00,2025-04-29 10:06:00
BK100227,C556352,2025-05-23,2025-06-03,2025-06-06,3,1,6,3,0,2,0,11,CONFIRMED,,,4300000,4300000,0,0,690000,549600,473400,324000,4300000,2263000,VND,2025-05-23 10:54:00,2025-05-23 10:08:00
BK100228,C532900,2025-05-07,2025-06-03,2025-06-05,2,2,2,2,0,2,0,27,CONFIRMED,,,3600000,3600000,720000,0,460000,374000,326000,216000,2880000,1504000,VND,2025-05-07 10:05:00,2025-05-07 10:10:00
BK100229,C556795,2025-04-23,2025-06-03,2025-06-06,3,2,7,5,0,2,0,41,CONFIRMED,,,4830000,4830000,483000,0,0,561000,489000,324000,4347000,2973000,VND,2025-04-23 10:38:00,2025-04-23 10:19:00
BK100230,C503018,2025-04-01,2025-06-03,2025-06-08,5,2,7,9,5,2,0,63,CONFIRMED,,,7790000,7250000,725000,540000,0,935000,870000,540000,6525000,3640000,VND,2025-04-01 10:23:00,2025-04-01 10:11:00
