room_revenue_id,date_key,stay_date,room_type_id,channel_id,segment_id,promotion_id,rooms_sold,listed_room_revenue,gross_room_revenue,commission_amount,promotion_cost,breakfast_cost,housekeeping_cost,utilities_cost,room_amenity_cost,net_room_revenue,direct_variable_cost,room_contribution_profit,created_at
191,20250602,2025-06-02,1,5,9,0,1,1380000,1380000,0,0,230000,183200,157800,108000,1380000,679000,701000,2025-06-02 02:30:00
192,20250602,2025-06-02,1,7,1,5,1,1280000,1190000,119000,90000,0,183200,157800,108000,1071000,539000,532000,2025-06-02 02:30:00
193,20250602,2025-06-02,1,7,6,4,1,1240000,1120000,112000,120000,0,183200,157800,108000,1008000,569000,439000,2025-06-02 02:30:00
194,20250602,2025-06-02,1,7,7,0,1,1310000,1310000,131000,0,0,183200,157800,108000,1179000,449000,730000,2025-06-02 02:30:00
195,20250602,2025-06-02,1,7,9,5,1,1270000,1180000,118000,90000,0,183200,157800,108000,1062000,539000,523000,2025-06-02 02:30:00
196,20250602,2025-06-02,2,1,1,0,2,3620000,3620000,651600,0,460000,374000,326000,216000,2968400,1376000,1592400,2025-06-02 02:30:00
197,20250602,2025-06-02,2,1,1,2,1,1850000,1630000,293400,154000,230000,187000,163000,108000,1336600,842000,494600,2025-06-02 02:30:00
198,20250602,2025-06-02,2,1,2,0,2,3450000,3450000,621000,0,460000,374000,326000,216000,2829000,1376000,1453000,2025-06-02 02:30:00
199,20250602,2025-06-02,2,1,5,0,1,1750000,1750000,315000,0,230000,187000,163000,108000,1435000,688000,747000,2025-06-02 02:30:00
200,20250602,2025-06-02,2,1,5,2,1,1840000,1620000,291600,154000,230000,187000,163000,108000,1328400,842000,486400,2025-06-02 02:30:00
201,20250602,2025-06-02,2,1,6,2,1,1800000,1590000,286200,147000,230000,187000,163000,108000,1303800,835000,468800,2025-06-02 02:30:00
202,20250602,2025-06-02,2,1,7,0,1,1760000,1760000,316800,0,230000,187000,163000,108000,1443200,688000,755200,2025-06-02 02:30:00
203,20250602,2025-06-02,2,1,7,2,1,1860000,1630000,293400,161000,230000,187000,163000,108000,1336600,849000,487600,2025-06-02 02:30:00
204,20250602,2025-06-02,2,1,9,4,1,1850000,1660000,298800,190000,230000,187000,163000,108000,1361200,878000,483200,2025-06-02 02:30:00
205,20250602,2025-06-02,2,2,2,3,2,3440000,3270000,654000,170000,460000,374000,326000,216000,2616000,1546000,1070000,2025-06-02 02:30:00
206,20250602,2025-06-02,2,2,5,0,2,3420000,3420000,684000,0,460000,374000,326000,216000,2736000,1376000,1360000,2025-06-02 02:30:00
207,20250602,2025-06-02,2,2,5,2,1,1720000,1510000,302000,147000,230000,187000,163000,108000,1208000,835000,373000,2025-06-02 02:30:00
208,20250602,2025-06-02,2,2,6,2,2,3480000,3070000,614000,287000,460000,374000,326000,216000,2456000,1663000,793000,2025-06-02 02:30:00
209,20250602,2025-06-02,2,2,6,4,1,1770000,1590000,318000,180000,230000,187000,163000,108000,1272000,868000,404000,2025-06-02 02:30:00
210,20250602,2025-06-02,2,2,7,0,1,1700000,1700000,340000,0,230000,187000,163000,108000,1360000,688000,672000,2025-06-02 02:30:00
211,20250602,2025-06-02,2,2,8,0,1,1820000,1820000,364000,0,115000,187000,163000,80000,1456000,545000,911000,2025-06-02 02:30:00
212,20250602,2025-06-02,2,3,2,0,1,1810000,1810000,271500,0,230000,187000,163000,108000,1538500,688000,850500,2025-06-02 02:30:00
213,20250602,2025-06-02,2,3,2,3,1,1820000,1730000,259500,90000,230000,187000,163000,108000,1470500,778000,692500,2025-06-02 02:30:00
214,20250602,2025-06-02,2,3,6,0,1,1840000,1840000,276000,0,230000,187000,163000,108000,1564000,688000,876000,2025-06-02 02:30:00
215,20250602,2025-06-02,2,3,9,2,1,1780000,1570000,235500,147000,230000,187000,163000,108000,1334500,835000,499500,2025-06-02 02:30:00
216,20250602,2025-06-02,2,4,7,4,1,1790000,1610000,273700,180000,230000,187000,163000,108000,1336300,868000,468300,2025-06-02 02:30:00
217,20250602,2025-06-02,2,5,1,1,1,1700000,1570000,0,130000,230000,187000,163000,108000,1570000,818000,752000,2025-06-02 02:30:00
218,20250602,2025-06-02,2,5,2,0,1,1740000,1740000,0,0,230000,187000,163000,108000,1740000,688000,1052000,2025-06-02 02:30:00
219,20250602,2025-06-02,2,5,2,1,2,3440000,3170000,0,270000,460000,374000,326000,216000,3170000,1646000,1524000,2025-06-02 02:30:00
220,20250602,2025-06-02,2,5,3,0,2,3560000,3560000,0,0,460000,374000,326000,216000,3560000,1376000,2184000,2025-06-02 02:30:00
221,20250602,2025-06-02,2,5,3,4,1,1760000,1590000,0,170000,230000,187000,163000,108000,1590000,858000,732000,2025-06-02 02:30:00
222,20250602,2025-06-02,2,5,6,0,1,1620000,1620000,0,0,230000,187000,163000,108000,1620000,688000,932000,2025-06-02 02:30:00
223,20250602,2025-06-02,2,5,6,1,1,1740000,1600000,0,140000,230000,187000,163000,108000,1600000,828000,772000,2025-06-02 02:30:00
224,20250602,2025-06-02,2,6,2,0,1,1720000,1720000,0,0,230000,187000,163000,108000,1720000,688000,1032000,2025-06-02 02:30:00
225,20250602,2025-06-02,2,7,2,3,1,1630000,1550000,155000,80000,230000,187000,163000,108000,1395000,768000,627000,2025-06-02 02:30:00
226,20250602,2025-06-02,2,7,3,4,3,4590000,4130000,413000,460000,0,561000,489000,324000,3717000,1834000,1883000,2025-06-02 02:30:00
227,20250602,2025-06-02,2,7,3,5,1,1570000,1460000,146000,110000,0,187000,163000,108000,1314000,568000,746000,2025-06-02 02:30:00
228,20250602,2025-06-02,2,7,9,0,1,1520000,1520000,152000,0,0,187000,163000,108000,1368000,458000,910000,2025-06-02 02:30:00
229,20250602,2025-06-02,3,1,3,0,1,2250000,2250000,405000,0,345000,190800,168200,136000,1845000,840000,1005000,2025-06-02 02:30:00
230,20250602,2025-06-02,3,1,5,2,1,2310000,2040000,367200,189000,230000,190800,168200,108000,1672800,886000,786800,2025-06-02 02:30:00
231,20250602,2025-06-02,3,2,2,0,1,2360000,2360000,472000,0,305000,190800,168200,136000,1888000,800000,1088000,2025-06-02 02:30:00
232,20250602,2025-06-02,3,2,5,0,2,4510000,4510000,902000,0,460000,381600,336400,216000,3608000,1394000,2214000,2025-06-02 02:30:00
233,20250602,2025-06-02,3,2,6,2,2,4390000,3860000,772000,371000,690000,381600,336400,272000,3088000,2051000,1037000,2025-06-02 02:30:00
234,20250602,2025-06-02,3,2,7,2,1,2140000,1880000,376000,182000,230000,190800,168200,108000,1504000,879000,625000,2025-06-02 02:30:00
235,20250602,2025-06-02,3,2,7,4,1,2310000,2080000,416000,230000,230000,190800,168200,108000,1664000,927000,737000,2025-06-02 02:30:00
236,20250602,2025-06-02,3,2,9,0,1,2130000,2130000,426000,0,230000,190800,168200,108000,1704000,697000,1007000,2025-06-02 02:30:00
237,20250602,2025-06-02,3,3,2,2,1,2370000,2090000,313500,196000,305000,190800,168200,136000,1776500,996000,780500,2025-06-02 02:30:00
238,20250602,2025-06-02,3,3,6,4,1,2160000,1950000,292500,210000,345000,190800,168200,136000,1657500,1050000,607500,2025-06-02 02:30:00
239,20250602,2025-06-02,3,5,2,0,2,4500000,4500000,0,0,610000,381600,336400,272000,4500000,1600000,2900000,2025-06-02 02:30:00
240,20250602,2025-06-02,3,5,2,1,1,2240000,2060000,0,180000,305000,190800,168200,136000,2060000,980000,1080000,2025-06-02 02:30:00
241,20250602,2025-06-02,3,5,2,3,2,4350000,4130000,0,220000,610000,381600,336400,272000,4130000,1820000,2310000,2025-06-02 02:30:00
242,20250602,2025-06-02,3,5,5,0,1,2050000,2050000,0,0,230000,190800,168200,108000,2050000,697000,1353000,2025-06-02 02:30:00
243,20250602,2025-06-02,3,5,7,0,1,2080000,2080000,0,0,230000,190800,168200,108000,2080000,697000,1383000,2025-06-02 02:30:00
244,20250602,2025-06-02,3,6,6,0,1,2240000,2240000,0,0,345000,190800,168200,136000,2240000,840000,1400000,2025-06-02 02:30:00
245,20250602,2025-06-02,3,7,2,0,1,1980000,1980000,198000,0,0,190800,168200,136000,1782000,495000,1287000,2025-06-02 02:30:00
246,20250602,2025-06-02,3,7,3,5,1,1910000,1780000,178000,130000,0,190800,168200,136000,1602000,625000,977000,2025-06-02 02:30:00
247,20250602,2025-06-02,4,1,2,0,2,4980000,4980000,896400,0,460000,374000,326000,266000,4083600,1426000,2657600,2025-06-02 02:30:00
248,20250602,2025-06-02,4,1,2,2,1,2560000,2250000,405000,217000,230000,187000,163000,133000,1845000,930000,915000,2025-06-02 02:30:00
249,20250602,2025-06-02,4,1,3,0,2,5120000,5120000,921600,0,460000,374000,326000,266000,4198400,1426000,2772400,2025-06-02 02:30:00
250,20250602,2025-06-02,4,1,5,2,1,2520000,2220000,399600,210000,230000,187000,163000,133000,1820400,923000,897400,2025-06-02 02:30:00
251,20250602,2025-06-02,4,1,6,4,1,2470000,2220000,399600,250000,230000,187000,163000,133000,1820400,963000,857400,2025-06-02 02:30:00
252,20250602,2025-06-02,4,1,7,0,1,2440000,2440000,439200,0,230000,187000,163000,133000,2000800,713000,1287800,2025-06-02 02:30:00
253,20250602,2025-06-02,4,1,7,2,1,2430000,2140000,385200,203000,230000,187000,163000,133000,1754800,916000,838800,2025-06-02 02:30:00
254,20250602,2025-06-02,4,1,9,4,1,2470000,2230000,401400,240000,230000,187000,163000,133000,1828600,953000,875600,2025-06-02 02:30:00
255,20250602,2025-06-02,4,2,1,0,1,2510000,2510000,502000,0,230000,187000,163000,133000,2008000,713000,1295000,2025-06-02 02:30:00
256,20250602,2025-06-02,4,2,1,2,1,2450000,2160000,432000,203000,230000,187000,163000,133000,1728000,916000,812000,2025-06-02 02:30:00
257,20250602,2025-06-02,4,2,2,3,1,2470000,2340000,468000,130000,230000,187000,163000,133000,1872000,843000,1029000,2025-06-02 02:30:00
258,20250602,2025-06-02,4,2,3,2,1,2510000,2200000,440000,217000,230000,187000,163000,133000,1760000,930000,830000,2025-06-02 02:30:00
259,20250602,2025-06-02,4,2,4,0,1,2490000,2490000,498000,0,115000,187000,163000,105000,1992000,570000,1422000,2025-06-02 02:30:00
260,20250602,2025-06-02,4,2,4,4,1,2490000,2240000,448000,250000,115000,187000,163000,105000,1792000,820000,972000,2025-06-02 02:30:00
261,20250602,2025-06-02,4,2,5,2,2,4850000,4270000,854000,406000,460000,374000,326000,266000,3416000,1832000,1584000,2025-06-02 02:30:00
262,20250602,2025-06-02,4,2,9,0,1,2610000,2610000,522000,0,230000,187000,163000,133000,2088000,713000,1375000,2025-06-02 02:30:00
263,20250602,2025-06-02,4,3,2,2,1,2530000,2220000,333000,217000,230000,187000,163000,133000,1887000,930000,957000,2025-06-02 02:30:00
264,20250602,2025-06-02,4,3,3,0,1,2570000,2570000,385500,0,230000,187000,163000,133000,2184500,713000,1471500,2025-06-02 02:30:00
265,20250602,2025-06-02,4,4,2,2,1,2470000,2170000,368900,210000,230000,187000,163000,133000,1801100,923000,878100,2025-06-02 02:30:00
266,20250602,2025-06-02,4,5,2,0,1,2390000,2390000,0,0,230000,187000,163000,133000,2390000,713000,1677000,2025-06-02 02:30:00
267,20250602,2025-06-02,4,5,2,4,1,2420000,2170000,0,250000,230000,187000,163000,133000,2170000,963000,1207000,2025-06-02 02:30:00
268,20250602,2025-06-02,4,5,7,1,1,2470000,2270000,0,200000,230000,187000,163000,133000,2270000,913000,1357000,2025-06-02 02:30:00
269,20250602,2025-06-02,4,6,3,1,1,2500000,2300000,0,200000,230000,187000,163000,133000,2300000,913000,1387000,2025-06-02 02:30:00
270,20250602,2025-06-02,4,6,7,0,1,2350000,2350000,0,0,230000,187000,163000,133000,2350000,713000,1637000,2025-06-02 02:30:00
271,20250602,2025-06-02,4,7,2,0,1,2130000,2130000,213000,0,0,187000,163000,133000,1917000,483000,1434000,2025-06-02 02:30:00
272,20250602,2025-06-02,4,7,2,3,1,2260000,2140000,214000,120000,230000,187000,163000,133000,1926000,833000,1093000,2025-06-02 02:30:00
273,20250602,2025-06-02,4,7,2,5,1,2150000,2000000,200000,150000,0,187000,163000,133000,1800000,633000,1167000,2025-06-02 02:30:00
274,20250602,2025-06-02,4,7,6,0,1,2130000,2130000,213000,0,0,187000,163000,133000,1917000,483000,1434000,2025-06-02 02:30:00
275,20250602,2025-06-02,5,1,2,0,2,6380000,6380000,1148400,0,460000,431000,404000,266000,5231600,1561000,3670600,2025-06-02 02:30:00
276,20250602,2025-06-02,5,1,3,0,1,3320000,3320000,597600,0,230000,215500,202000,133000,2722400,780500,1941900,2025-06-02 02:30:00
277,20250602,2025-06-02,5,1,5,0,1,3340000,3340000,601200,0,230000,215500,202000,133000,2738800,780500,1958300,2025-06-02 02:30:00
278,20250602,2025-06-02,5,2,2,0,1,2990000,2990000,598000,0,230000,215500,202000,133000,2392000,780500,1611500,2025-06-02 02:30:00
279,20250602,2025-06-02,5,2,2,2,1,3190000,2800000,560000,273000,230000,215500,202000,133000,2240000,1053500,1186500,2025-06-02 02:30:00
280,20250602,2025-06-02,5,2,2,4,1,3320000,2990000,598000,330000,230000,215500,202000,133000,2392000,1110500,1281500,2025-06-02 02:30:00
281,20250602,2025-06-02,5,2,7,0,1,3300000,3300000,660000,0,230000,215500,202000,133000,2640000,780500,1859500,2025-06-02 02:30:00
282,20250602,2025-06-02,5,2,9,2,1,2990000,2630000,526000,252000,230000,215500,202000,133000,2104000,1032500,1071500,2025-06-02 02:30:00
283,20250602,2025-06-02,5,3,7,0,1,3320000,3320000,498000,0,230000,215500,202000,133000,2822000,780500,2041500,2025-06-02 02:30:00
284,20250602,2025-06-02,5,6,4,1,1,3140000,2890000,0,250000,115000,215500,202000,105000,2890000,887500,2002500,2025-06-02 02:30:00
285,20250602,2025-06-02,5,7,2,5,1,2780000,2580000,258000,200000,230000,215500,202000,133000,2322000,980500,1341500,2025-06-02 02:30:00
286,20250602,2025-06-02,5,7,3,0,1,2680000,2680000,268000,0,230000,215500,202000,133000,2412000,780500,1631500,2025-06-02 02:30:00
287,20250602,2025-06-02,5,7,5,0,1,2780000,2780000,278000,0,230000,215500,202000,133000,2502000,780500,1721500,2025-06-02 02:30:00
288,20250602,2025-06-02,6,1,1,2,1,4190000,3690000,664200,350000,230000,225000,215000,133000,3025800,1153000,1872800,2025-06-02 02:30:00
289,20250602,2025-06-02,6,1,5,2,2,8060000,7090000,1276200,679000,460000,450000,430000,266000,5813800,2285000,3528800,2025-06-02 02:30:00
290,20250602,2025-06-02,6,3,5,2,1,4230000,3720000,558000,357000,230000,225000,215000,133000,3162000,1160000,2002000,2025-06-02 02:30:00
291,20250602,2025-06-02,6,5,6,1,1,3780000,3480000,0,300000,230000,225000,215000,133000,3480000,1103000,2377000,2025-06-02 02:30:00
292,20250602,2025-06-02,6,5,7,1,1,3830000,3520000,0,310000,230000,225000,215000,133000,3520000,1113000,2407000,2025-06-02 02:30:00
293,20250602,2025-06-02,7,1,1,0,1,5090000,5090000,916200,0,230000,260000,215000,108000,4173800,813000,3360800,2025-06-02 02:30:00
294,20250602,2025-06-02,7,2,2,4,1,5140000,4630000,926000,510000,230000,260000,215000,108000,3704000,1323000,2381000,2025-06-02 02:30:00
295,20250602,2025-06-02,7,7,1,0,1,4370000,4370000,437000,0,230000,260000,215000,108000,3933000,813000,3120000,2025-06-02 02:30:00
296,20250602,2025-06-02,8,2,2,2,1,6840000,6020000,1204000,574000,305000,307500,280000,161000,4816000,1627500,3188500,2025-06-02 02:30:00
297,20250602,2025-06-02,8,5,2,0,1,6530000,6530000,0,0,420000,307500,280000,189000,6530000,1196500,5333500,2025-06-02 02:30:00
298,20250602,2025-06-02,9,2,6,0,1,9790000,9790000,1958000,0,650000,326500,306000,245000,7832000,1527500,6304500,2025-06-02 02:30:00
299,20250603,2025-06-03,1,1,1,0,1,1430000,1430000,257400,0,230000,183200,157800,108000,1172600,679000,493600,2025-06-03 02:30:00
300,20250603,2025-06-03,1,1,1,2,1,1500000,1320000,237600,126000,230000,183200,157800,108000,1082400,805000,277400,2025-06-03 02:30:00
301,20250603,2025-06-03,1,1,2,0,1,1430000,1430000,257400,0,230000,183200,157800,108000,1172600,679000,493600,2025-06-03 02:30:00
302,20250603,2025-06-03,1,1,2,2,2,2900000,2560000,460800,238000,460000,366400,315600,216000,2099200,1596000,503200,2025-06-03 02:30:00
303,20250603,2025-06-03,1,1,4,2,1,1500000,1320000,237600,126000,115000,183200,157800,80000,1082400,662000,420400,2025-06-03 02:30:00
304,20250603,2025-06-03,1,1,6,0,2,2820000,2820000,507600,0,460000,366400,315600,216000,2312400,1358000,954400,2025-06-03 02:30:00
305,20250603,2025-06-03,1,1,7,0,1,1440000,1440000,259200,0,230000,183200,157800,108000,1180800,679000,501800,2025-06-03 02:30:00
306,20250603,2025-06-03,1,1,9,0,1,1370000,1370000,246600,0,230000,183200,157800,108000,1123400,679000,444400,2025-06-03 02:30:00
307,20250603,2025-06-03,1,2,1,0,1,1510000,1510000,302000,0,230000,183200,157800,108000,1208000,679000,529000,2025-06-03 02:30:00
308,20250603,2025-06-03,1,2,3,0,1,1420000,1420000,284000,0,230000,183200,157800,108000,1136000,679000,457000,2025-06-03 02:30:00
309,20250603,2025-06-03,1,2,5,0,1,1470000,1470000,294000,0,230000,183200,157800,108000,1176000,679000,497000,2025-06-03 02:30:00
310,20250603,2025-06-03,1,2,5,2,1,1430000,1260000,252000,119000,230000,183200,157800,108000,1008000,798000,210000,2025-06-03 02:30:00
311,20250603,2025-06-03,1,2,5,4,1,1490000,1340000,268000,150000,230000,183200,157800,108000,1072000,829000,243000,2025-06-03 02:30:00
312,20250603,2025-06-03,1,2,6,0,1,1390000,1390000,278000,0,230000,183200,157800,108000,1112000,679000,433000,2025-06-03 02:30:00
313,20250603,2025-06-03,1,2,6,2,2,2770000,2430000,486000,238000,460000,366400,315600,216000,1944000,1596000,348000,2025-06-03 02:30:00
314,20250603,2025-06-03,1,2,6,4,3,4230000,3810000,762000,420000,690000,549600,473400,324000,3048000,2457000,591000,2025-06-03 02:30:00
315,20250603,2025-06-03,1,2,7,4,1,1460000,1320000,264000,140000,230000,183200,157800,108000,1056000,819000,237000,2025-06-03 02:30:00
316,20250603,2025-06-03,1,2,8,0,1,1440000,1440000,288000,0,115000,183200,157800,80000,1152000,536000,616000,2025-06-03 02:30:00
317,20250603,2025-06-03,1,2,9,0,2,2860000,2860000,572000,0,460000,366400,315600,216000,2288000,1358000,930000,2025-06-03 02:30:00
318,20250603,2025-06-03,1,3,2,4,1,1480000,1340000,201000,140000,230000,183200,157800,108000,1139000,819000,320000,2025-06-03 02:30:00
319,20250603,2025-06-03,1,3,3,2,1,1460000,1280000,192000,126000,230000,183200,157800,108000,1088000,805000,283000,2025-06-03 02:30:00
320,20250603,2025-06-03,1,3,7,0,1,1510000,1510000,226500,0,230000,183200,157800,108000,1283500,679000,604500,2025-06-03 02:30:00
321,20250603,2025-06-03,1,3,9,2,1,1490000,1310000,196500,126000,230000,183200,157800,108000,1113500,805000,308500,2025-06-03 02:30:00
322,20250603,2025-06-03,1,4,2,2,2,2920000,2570000,436900,245000,460000,366400,315600,216000,2133100,1603000,530100,2025-06-03 02:30:00
323,20250603,2025-06-03,1,4,5,2,1,1520000,1340000,227800,126000,230000,183200,157800,108000,1112200,805000,307200,2025-06-03 02:30:00
324,20250603,2025-06-03,1,4,6,0,1,1440000,1440000,244800,0,230000,183200,157800,108000,1195200,679000,516200,2025-06-03 02:30:00
325,20250603,2025-06-03,1,4,9,2,1,1390000,1230000,209100,112000,230000,183200,157800,108000,1020900,791000,229900,2025-06-03 02:30:00
326,20250603,2025-06-03,1,5,2,0,1,1450000,1450000,0,0,230000,183200,157800,108000,1450000,679000,771000,2025-06-03 02:30:00
327,20250603,2025-06-03,1,5,2,1,1,1420000,1310000,0,110000,230000,183200,157800,108000,1310000,789000,521000,2025-06-03 02:30:00
328,20250603,2025-06-03,1,5,3,0,1,1390000,1390000,0,0,230000,183200,157800,108000,1390000,679000,711000,2025-06-03 02:30:00
329,20250603,2025-06-03,1,5,3,4,1,1370000,1230000,0,140000,230000,183200,157800,108000,1230000,819000,411000,2025-06-03 02:30:00
330,20250603,2025-06-03,1,5,4,0,1,1400000,1400000,0,0,115000,183200,157800,80000,1400000,536000,864000,2025-06-03 02:30:00
331,20250603,2025-06-03,1,5,9,0,1,1370000,1370000,0,0,230000,183200,157800,108000,1370000,679000,691000,2025-06-03 02:30:00
332,20250603,2025-06-03,1,6,2,0,1,1420000,1420000,0,0,230000,183200,157800,108000,1420000,679000,741000,2025-06-03 02:30:00
333,20250603,2025-06-03,1,6,3,0,1,1450000,1450000,0,0,230000,183200,157800,108000,1450000,679000,771000,2025-06-03 02:30:00
334,20250603,2025-06-03,1,7,1,0,1,1270000,1270000,127000,0,0,183200,157800,108000,1143000,449000,694000,2025-06-03 02:30:00
335,20250603,2025-06-03,1,7,6,4,1,1250000,1120000,112000,130000,0,183200,157800,108000,1008000,579000,429000,2025-06-03 02:30:00
336,20250603,2025-06-03,1,7,7,0,1,1280000,1280000,128000,0,0,183200,157800,108000,1152000,449000,703000,2025-06-03 02:30:00
337,20250603,2025-06-03,2,1,2,0,1,1770000,1770000,318600,0,230000,187000,163000,108000,1451400,688000,763400,2025-06-03 02:30:00
338,20250603,2025-06-03,2,1,3,2,1,1760000,1550000,279000,147000,230000,187000,163000,108000,1271000,835000,436000,2025-06-03 02:30:00
339,20250603,2025-06-03,2,1,5,0,1,1750000,1750000,315000,0,230000,187000,163000,108000,1435000,688000,747000,2025-06-03 02:30:00
340,20250603,2025-06-03,2,1,5,2,3,5380000,4740000,853200,448000,690000,561000,489000,324000,3886800,2512000,1374800,2025-06-03 02:30:00
341,20250603,2025-06-03,2,1,6,2,1,1760000,1550000,279000,147000,230000,187000,163000,108000,1271000,835000,436000,2025-06-03 02:30:00
342,20250603,2025-06-03,2,1,7,0,1,1780000,1780000,320400,0,230000,187000,163000,108000,1459600,688000,771600,2025-06-03 02:30:00
343,20250603,2025-06-03,2,1,7,2,1,1860000,1630000,293400,161000,230000,187000,163000,108000,1336600,849000,487600,2025-06-03 02:30:00
